Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Year,Month,Quarter,Weekday,Ship Days
6950,CA-2020-143021,19-11-2020,19-11-2020,Same Day,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",159.408,7,18.2525,,Cards,,,2020,November,4,Thursday,0
4392,CA-2020-111556,20-11-2020,22-11-2020,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,112.97,3,19.3116,1,Online,,,2020,November,4,Friday,2
561,CA-2020-118731,20-11-2020,22-11-2020,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",122.056,7,27.3182,,Cards,,,2020,November,4,Friday,2
1813,US-2020-161193,20-11-2020,26-11-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",127.6,5,28.13,,COD,,,2020,November,4,Friday,6
4390,CA-2020-111556,20-11-2020,22-11-2020,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",226.968,2,-25.2956,1,Cards,,,2020,November,4,Friday,2
4753,CA-2020-103499,20-11-2020,24-11-2020,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,244.568,2,-23.5764,,Cards,,,2020,November,4,Friday,4
2072,US-2020-110996,20-11-2020,25-11-2020,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,Ontario,California,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,326.92,5,-46.137,,Cards,,,2020,November,4,Friday,5
7928,CA-2020-120404,20-11-2020,24-11-2020,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,606.99,1,170.997,,COD,,,2020,November,4,Friday,4
4391,CA-2020-111556,20-11-2020,22-11-2020,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1289.97,3,327.5922,1,Online,,,2020,November,4,Friday,2
7927,CA-2020-120404,20-11-2020,24-11-2020,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,85.97,3,1.3365,,Online,,,2020,November,4,Friday,4
1814,US-2020-161193,20-11-2020,26-11-2020,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",123.656,2,1.5714,,COD,,,2020,November,4,Friday,6
1039,CA-2020-121818,20-11-2020,21-11-2020,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10000203,Office Supplies,Art,Newell 336,96.968,7,2.6964,,Cards,,,2020,November,4,Friday,1
4841,CA-2020-154123,20-11-2020,25-11-2020,Standard Class,SC-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,128.58,2,11.5836,,Cards,,,2020,November,4,Friday,5
1040,CA-2020-121818,20-11-2020,21-11-2020,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Burlington,North Carolina,South,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,126.728,3,1.7955,,Cards,,,2020,November,4,Friday,1
2782,CA-2020-146724,20-11-2020,27-11-2020,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",109,10,9.68,,Online,,,2020,November,4,Friday,7
560,CA-2020-118731,20-11-2020,22-11-2020,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,125.6,3,16.614,,Cards,,,2020,November,4,Friday,2
4389,CA-2020-111556,20-11-2020,22-11-2020,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,115.76,7,22.4448,1,COD,,,2020,November,4,Friday,2
7929,CA-2020-120404,20-11-2020,24-11-2020,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,139.97,3,9.1746,,Cards,,,2020,November,4,Friday,4
6365,CA-2020-110443,21-11-2020,25-11-2020,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,West,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,100.84,8,24.8832,,Cards,,,2020,November,4,Saturday,4
6363,CA-2020-110443,21-11-2020,25-11-2020,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,170.8,5,56.55,,Online,,,2020,November,4,Saturday,4
2247,CA-2020-103380,21-11-2020,25-11-2020,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,696.976,3,49.4982,1,Cards,,,2020,November,4,Saturday,4
6364,CA-2020-110443,21-11-2020,25-11-2020,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Renton,Washington,West,TEC-MA-10002073,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",1053.992,1,103.9992,,COD,,,2020,November,4,Saturday,4
2244,CA-2020-103380,21-11-2020,25-11-2020,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,113.56,2,1.4456,1,COD,,,2020,November,4,Saturday,4
6147,CA-2020-105130,21-11-2020,25-11-2020,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,119.76,4,3.1752,,Cards,,,2020,November,4,Saturday,4
2246,CA-2020-103380,21-11-2020,25-11-2020,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",108.62,1,2.2412,1,Online,,,2020,November,4,Saturday,4
2245,CA-2020-103380,21-11-2020,25-11-2020,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,129.02,2,3.5178,1,Online,,,2020,November,4,Saturday,4
4011,CA-2020-100811,21-11-2020,24-11-2020,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,119.448,2,2.64,,COD,,,2020,November,4,Saturday,3
2213,CA-2020-107874,21-11-2020,25-11-2020,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,142.42,1,11.2422,,Cards,,,2020,November,4,Saturday,4
4012,CA-2020-100811,21-11-2020,24-11-2020,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,148.296,4,3.9296,,COD,,,2020,November,4,Saturday,3
9039,CA-2020-157420,21-11-2020,21-11-2020,Same Day,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,124.176,3,-12.4146,,Cards,,,2020,November,4,Saturday,0
6148,CA-2020-105130,21-11-2020,25-11-2020,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,San Francisco,California,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,129.736,2,14.7668,,Online,,,2020,November,4,Saturday,4
1874,CA-2020-142888,21-11-2020,25-11-2020,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Spokane,Washington,West,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,173.98,1,20.5842,1,Cards,,,2020,November,4,Saturday,4
2243,CA-2020-103380,21-11-2020,25-11-2020,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,160.56,2,15.2712,1,Online,,,2020,November,4,Saturday,4
3723,CA-2020-144036,22-11-2020,26-11-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,207.712,8,2.232,,Online,,,2020,November,4,Sunday,4
8976,CA-2020-156622,23-11-2020,26-11-2020,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,102.304,2,29.364,,Cards,,,2020,November,4,Monday,3
107,CA-2020-119004,23-11-2020,28-11-2020,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,114.112,8,17.6016,,Online,,,2020,November,4,Monday,5
8977,CA-2020-156622,23-11-2020,26-11-2020,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",162.785,1,-31.0335,,Cards,,,2020,November,4,Monday,3
6303,CA-2020-166919,23-11-2020,27-11-2020,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Dallas,Texas,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,221.96,5,19.596,,Online,,,2020,November,4,Monday,4
4775,CA-2020-119746,23-11-2020,27-11-2020,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,235.384,2,16.6788,,Cards,,,2020,November,4,Monday,4
427,CA-2020-149160,23-11-2020,26-11-2020,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,Central,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,297.92,8,138.2016,,Online,,,2020,November,4,Monday,3
8428,CA-2020-167017,23-11-2020,25-11-2020,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,88.36,2,0.1744,,COD,,,2020,November,4,Monday,2
4773,CA-2020-119746,23-11-2020,27-11-2020,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,86.464,1,-4.04,,Online,,,2020,November,4,Monday,4
8978,CA-2020-156622,23-11-2020,26-11-2020,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,118.104,2,-9.156,,COD,,,2020,November,4,Monday,3
3554,CA-2020-107832,23-11-2020,26-11-2020,Second Class,FH-14275,Frank Hawley,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,115.476,1,-5.9808,,COD,,,2020,November,4,Monday,3
426,CA-2020-149160,23-11-2020,26-11-2020,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,Central,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,116.4,2,11.076,,Online,,,2020,November,4,Monday,3
109,CA-2020-119004,23-11-2020,28-11-2020,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,107.304,1,1.0738,,COD,,,2020,November,4,Monday,5
108,CA-2020-119004,23-11-2020,28-11-2020,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,115.992,1,2.0994,,Online,,,2020,November,4,Monday,5
8801,CA-2020-148992,23-11-2020,27-11-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,116.688,2,3.7408,,COD,,,2020,November,4,Monday,4
4774,CA-2020-119746,23-11-2020,27-11-2020,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,146.52,5,4.176,,COD,,,2020,November,4,Monday,4
3381,CA-2020-103156,23-11-2020,24-11-2020,First Class,TD-20995,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,138.048,9,7.2144,,COD,,,2020,November,4,Monday,1
8975,CA-2020-156622,23-11-2020,26-11-2020,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,133.288,7,12.7008,,COD,,,2020,November,4,Monday,3
9266,US-2020-128118,24-11-2020,01-12-2020,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",106.848,7,24.318,,COD,,,2020,November,4,Tuesday,7
2593,CA-2020-128300,24-11-2020,26-11-2020,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,South,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,114.1,2,39.55,,COD,,,2020,November,4,Tuesday,2
4870,CA-2020-131366,24-11-2020,29-11-2020,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,126.988,2,-14.998,,COD,,,2020,November,4,Tuesday,5
4468,CA-2020-168641,24-11-2020,01-12-2020,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,194.96,2,78.9412,,COD,,,2020,November,4,Tuesday,7
9942,CA-2020-164028,24-11-2020,30-11-2020,Standard Class,JL-15835,John Lee,Consumer,United States,San Francisco,California,West,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,249.58,14,87.1962,,COD,,,2020,November,4,Tuesday,6
4871,CA-2020-131366,24-11-2020,29-11-2020,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,265.544,7,83.2097,,COD,,,2020,November,4,Tuesday,5
2594,CA-2020-128300,24-11-2020,26-11-2020,Second Class,RS-19765,Roland Schwarz,Corporate,United States,Summerville,South Carolina,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",337.84,8,157.3632,,COD,,,2020,November,4,Tuesday,2
4469,CA-2020-168641,24-11-2020,01-12-2020,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,371.568,2,-16.0784,,COD,,,2020,November,4,Tuesday,7
9746,CA-2020-137505,24-11-2020,24-11-2020,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",396.08,2,9.102,,Online,,,2020,November,4,Tuesday,0
4350,CA-2020-169894,24-11-2020,29-11-2020,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,450.872,8,-41.5872,1,COD,,,2020,November,4,Tuesday,5
1493,CA-2020-166436,24-11-2020,28-11-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,1000.292,6,173.7408,,COD,,,2020,November,4,Tuesday,4
3591,CA-2020-146535,24-11-2020,30-11-2020,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1484.96,12,375.4296,,COD,,,2020,November,4,Tuesday,6
9123,CA-2020-162250,24-11-2020,24-11-2020,Same Day,PR-18880,Patrick Ryan,Consumer,United States,San Francisco,California,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",105.78,1,3.501,,COD,,,2020,November,4,Tuesday,0
9265,US-2020-128118,24-11-2020,01-12-2020,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",101.673,3,-7.782,,COD,,,2020,November,4,Tuesday,7
554,CA-2020-101945,24-11-2020,28-11-2020,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,99.824,3,2.5707,,COD,,,2020,November,4,Tuesday,4
4349,CA-2020-169894,24-11-2020,29-11-2020,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,107.724,2,-15.1976,1,COD,,,2020,November,4,Tuesday,5
4470,CA-2020-168641,24-11-2020,01-12-2020,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,111.96,2,6.2208,,COD,,,2020,November,4,Tuesday,7
4467,CA-2020-168641,24-11-2020,01-12-2020,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",128.38,9,7.371,,COD,,,2020,November,4,Tuesday,7
1492,CA-2020-166436,24-11-2020,28-11-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",123.88,1,2.8812,,Online,,,2020,November,4,Tuesday,4
9217,CA-2020-103765,24-11-2020,30-11-2020,Standard Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",118.762,1,-24.7716,,COD,,,2020,November,4,Tuesday,6
8117,CA-2020-105543,24-11-2020,24-11-2020,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,133.29,1,7.9896,,COD,,,2020,November,4,Tuesday,0
4355,CA-2020-153654,24-11-2020,26-11-2020,Second Class,MD-17860,Michael Dominguez,Corporate,United States,Asheville,North Carolina,South,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,132.008,8,-12.672,,COD,,,2020,November,4,Tuesday,2
3590,CA-2020-146535,24-11-2020,30-11-2020,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,117.88,1,1.4112,,COD,,,2020,November,4,Tuesday,6
4765,CA-2020-123701,24-11-2020,27-11-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,117.76,4,9.9936,,COD,,,2020,November,4,Tuesday,3
9747,CA-2020-137505,24-11-2020,24-11-2020,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,163.088,2,-1.7772,,COD,,,2020,November,4,Tuesday,0
